dataset,model,origin,origin_actual,forecast_date,horizon,actual,forecast,actual_change,predicted_change,actual_direction,predicted_direction,direction_correct,mase_scale,scaled_absolute_error,elapsed_seconds,train_size,window
SPY,Naive,2020-02-24,293.89208984375,2020-03-02,5,281.7415466308594,293.89208984375,-12.150543212890625,0.0,-1.0,0.0,False,0.7383107835373632,16.457220297766014,1.179997343569994e-05,6816,expanding
SPY,Naive,2020-02-24,293.89208984375,2020-03-23,20,204.41824340820312,293.89208984375,-89.47384643554688,0.0,-1.0,0.0,False,0.7383107835373632,121.18724042856802,1.179997343569994e-05,6816,expanding
SPY,Naive,2020-02-25,284.98651123046875,2020-02-26,1,283.9382629394531,284.98651123046875,-1.048248291015625,0.0,-1.0,0.0,False,0.7395090329255299,1.4174922067803677,1.179997343569994e-05,6817,expanding
SPY,Naive,2020-02-25,284.98651123046875,2020-03-03,5,273.6745300292969,284.98651123046875,-11.311981201171875,0.0,-1.0,0.0,False,0.7395090329255299,15.296609909443816,1.179997343569994e-05,6817,expanding
SPY,Naive,2020-02-25,284.98651123046875,2020-03-24,20,222.93919372558597,284.98651123046875,-62.047317504882784,0.0,-1.0,0.0,False,0.7395090329255299,83.90339366027875,1.179997343569994e-05,6817,expanding
SPY,Naive,2020-02-26,283.9382629394531,2020-02-27,1,271.18609619140625,283.9382629394531,-12.752166748046875,0.0,-1.0,0.0,False,0.7395543225335819,17.243042680570394,1.2199976481497288e-05,6818,expanding
SPY,Naive,2020-02-26,283.9382629394531,2020-03-04,5,285.1778564453125,283.9382629394531,1.239593505859375,0.0,1.0,0.0,False,0.7395543225335819,1.676135840316297,1.2199976481497288e-05,6818,expanding
SPY,Naive,2020-02-26,283.9382629394531,2020-03-25,20,226.27664184570312,283.9382629394531,-57.66162109375,0.0,-1.0,0.0,False,0.7395543225335819,77.96806716809053,1.2199976481497288e-05,6818,expanding
SPY,Naive,2020-02-27,271.18609619140625,2020-02-28,1,270.0467834472656,271.18609619140625,-1.139312744140625,0.0,-1.0,0.0,False,0.7413162193399053,1.5368782098887708,1.2199976481497288e-05,6819,expanding
SPY,Naive,2020-02-27,271.18609619140625,2020-03-05,5,275.6981811523437,271.18609619140625,4.512084960937443,0.0,1.0,0.0,False,0.7413162193399053,6.086586052245243,1.2199976481497288e-05,6819,expanding
SPY,Naive,2020-02-27,271.18609619140625,2020-03-26,20,239.4889068603516,271.18609619140625,-31.69718933105466,0.0,-1.0,0.0,False,0.7413162193399053,42.757987083135696,1.2199976481497288e-05,6819,expanding
SPY,Naive,2020-02-28,270.0467834472656,2020-03-02,1,281.7415466308594,270.0467834472656,11.69476318359375,0.0,1.0,0.0,False,0.7413745851596444,15.774432274442548,1.200009137392044e-05,6820,expanding
