dataset,model,origin,origin_actual,forecast_date,horizon,actual,forecast,actual_change,predicted_change,actual_direction,predicted_direction,direction_correct,mase_scale,scaled_absolute_error,elapsed_seconds,train_size,window,converged,iterations,warnflag,objective_value,forecast_is_finite,parameters_are_finite,parameters
SPY,Naive,2023-12-04,441.5264587402344,2023-12-11,5,446.6504211425781,441.5264587402344,5.12396240234375,0.0,1.0,0.0,False,1.066727269028887,4.803441846019775,1.3499986380338669e-05,7768,expanding,,,,,,,
SPY,Naive,2023-12-04,441.5264587402344,2024-01-03,20,455.062255859375,441.5264587402344,13.535797119140625,0.0,1.0,0.0,False,1.066727269028887,12.68908887223176,1.3499986380338669e-05,7768,expanding,,,,,,,
SPY,Naive,2023-12-11,446.6504211425781,2023-12-12,1,448.69036865234375,446.6504211425781,2.039947509765625,0.0,1.0,0.0,False,1.0671804597926278,1.9115300425965662,1.2800097465515137e-05,7773,expanding,,,,,,,
SPY,Naive,2023-12-11,446.6504211425781,2023-12-18,5,458.1491088867188,446.6504211425781,11.498687744140682,0.0,1.0,0.0,False,1.0671804597926278,10.774829728774346,1.2800097465515137e-05,7773,expanding,,,,,,,
SPY,Naive,2023-12-11,446.6504211425781,2024-01-10,20,462.6047058105469,446.6504211425781,15.95428466796875,0.0,1.0,0.0,False,1.0671804597926278,14.949940772968194,1.2800097465515137e-05,7773,expanding,,,,,,,
SPY,Naive,2023-12-18,458.1491088867188,2023-12-19,1,460.9350280761719,458.1491088867188,2.785919189453068,0.0,1.0,0.0,False,1.068166126762823,2.608132873391198,1.3199984095990658e-05,7778,expanding,,,,,,,
SPY,Naive,2023-12-18,458.1491088867188,2023-12-26,5,461.7213745117188,458.1491088867188,3.572265625,0.0,1.0,0.0,False,1.068166126762823,3.344297797409176,1.3199984095990658e-05,7778,expanding,,,,,,,
SPY,Naive,2023-12-18,458.1491088867188,2024-01-18,20,462.5367736816406,458.1491088867188,4.387664794921818,0.0,1.0,0.0,False,1.068166126762823,4.10766142549291,1.3199984095990658e-05,7778,expanding,,,,,,,
SPY,Naive,2023-12-26,461.7213745117188,2023-12-27,1,462.5562133789063,461.7213745117188,0.8348388671875,0.0,1.0,0.0,False,1.069580404594851,0.7805293212189417,1.4399993233382702e-05,7783,expanding,,,,,,,
SPY,Naive,2023-12-26,461.7213745117188,2024-01-03,5,455.062255859375,461.7213745117188,-6.659118652343807,0.0,-1.0,0.0,False,1.069580404594851,6.225916839665954,1.4399993233382702e-05,7783,expanding,,,,,,,
SPY,Naive,2023-12-26,461.7213745117188,2024-01-25,20,473.7388000488281,461.7213745117188,12.017425537109318,0.0,1.0,0.0,False,1.069580404594851,11.235644824347197,1.4399993233382702e-05,7783,expanding,,,,,,,
SPY,Naive,2024-01-03,455.062255859375,2024-01-04,1,453.5964660644531,455.062255859375,-1.465789794921875,0.0,-1.0,0.0,False,1.0700080737354853,1.3698866680553945,1.4199991710484028e-05,7788,expanding,,,,,,,
SPY,Naive,2024-01-03,455.062255859375,2024-01-10,5,462.6047058105469,455.062255859375,7.542449951171875,0.0,1.0,0.0,False,1.0700080737354853,7.0489654576535745,1.4199991710484028e-05,7788,expanding,,,,,,,
SPY,Naive,2024-01-03,455.062255859375,2024-02-01,20,474.8745422363281,455.062255859375,19.812286376953125,0.0,1.0,0.0,False,1.0700080737354853,18.516015779008864,1.4199991710484028e-05,7788,expanding,,,,,,,
SPY,Naive,2024-01-10,462.6047058105469,2024-01-11,1,462.4008483886719,462.6047058105469,-0.203857421875,0.0,-1.0,0.0,False,1.0708450468169104,0.190370607289044,1.3399985618889332e-05,7793,expanding,,,,,,,
SPY,Naive,2024-01-10,462.6047058105469,2024-01-18,5,462.5367736816406,462.6047058105469,-0.06793212890625,0.0,-1.0,0.0,False,1.0708450468169104,0.0634378700337443,1.3399985618889332e-05,7793,expanding,,,,,,,
SPY,Naive,2024-01-10,462.6047058105469,2024-02-08,20,483.72747802734375,462.6047058105469,21.122772216796875,0.0,1.0,0.0,False,1.0708450468169104,19.72533027031723,1.3399985618889332e-05,7793,expanding,,,,,,,
SPY,Naive,2024-01-18,462.5367736816406,2024-01-19,1,468.30279541015625,462.5367736816406,5.766021728515625,0.0,1.0,0.0,False,1.071295020609953,5.382291168713433,1.3699987903237343e-05,7798,expanding,,,,,,,
SPY,Naive,2024-01-18,462.5367736816406,2024-01-25,5,473.7388000488281,462.5367736816406,11.2020263671875,0.0,1.0,0.0,False,1.071295020609953,10.456527988722948,1.3699987903237343e-05,7798,expanding,,,,,,,
SPY,Naive,2024-01-18,462.5367736816406,2024-02-15,20,487.3094482421875,462.5367736816406,24.772674560546875,0.0,1.0,0.0,False,1.071295020609953,23.124045276008374,1.3699987903237343e-05,7798,expanding,,,,,,,
SPY,Naive,2024-01-25,473.7388000488281,2024-01-26,1,473.1369934082031,473.7388000488281,-0.601806640625,0.0,-1.0,0.0,False,1.0720442581470122,0.5613636154025954,1.4999997802078724e-05,7803,expanding,,,,,,,
SPY,Naive,2024-01-25,473.7388000488281,2024-02-01,5,474.8745422363281,473.7388000488281,1.1357421875,0.0,1.0,0.0,False,1.0720442581470122,1.0594172571411251,1.4999997802078724e-05,7803,expanding,,,,,,,
SPY,Naive,2024-01-25,473.7388000488281,2024-02-23,20,492.9784240722656,473.7388000488281,19.2396240234375,0.0,1.0,0.0,False,1.0720442581470122,17.946669530875955,1.4999997802078724e-05,7803,expanding,,,,,,,
SPY,Naive,2024-02-01,474.8745422363281,2024-02-02,1,479.873779296875,474.8745422363281,4.999237060546875,0.0,1.0,0.0,False,1.0737437212438183,4.655894103628181,1.3299984857439995e-05,7808,expanding,,,,,,,
SPY,Naive,2024-02-01,474.8745422363281,2024-02-08,5,483.72747802734375,474.8745422363281,8.852935791015625,0.0,1.0,0.0,False,1.0737437212438183,8.244924385458047,1.3299984857439995e-05,7808,expanding,,,,,,,
SPY,Naive,2024-02-01,474.8745422363281,2024-03-01,20,497.8320007324219,474.8745422363281,22.95745849609375,0.0,1.0,0.0,False,1.0737437212438183,21.380761574558935,1.3299984857439995e-05,7808,expanding,,,,,,,
SPY,Naive,2024-02-08,483.72747802734375,2024-02-09,1,486.523193359375,483.72747802734375,2.79571533203125,0.0,1.0,0.0,False,1.0746370707178388,2.60154372877139,1.309998333454132e-05,7813,expanding,,,,,,,
SPY,Naive,2024-02-08,483.72747802734375,2024-02-15,5,487.3094482421875,483.72747802734375,3.58197021484375,0.0,1.0,0.0,False,1.0746370707178388,3.3331906300710963,1.309998333454132e-05,7813,expanding,,,,,,,
SPY,Naive,2024-02-08,483.72747802734375,2024-03-08,20,496.7351379394531,483.72747802734375,13.007659912109375,0.0,1.0,0.0,False,1.0746370707178388,12.10423524978576,1.309998333454132e-05,7813,expanding,,,,,,,
SPY,Naive,2024-02-15,487.3094482421875,2024-02-16,1,484.8826599121094,487.3094482421875,-2.426788330078125,0.0,-1.0,0.0,False,1.0761762523614526,2.2550101108001828,1.3499986380338669e-05,7818,expanding,,,,,,,
SPY,Naive,2024-02-15,487.3094482421875,2024-02-23,5,492.9784240722656,487.3094482421875,5.668975830078125,0.0,1.0,0.0,False,1.0761762523614526,5.267702030813908,1.3499986380338669e-05,7818,expanding,,,,,,,
SPY,Naive,2024-02-15,487.3094482421875,2024-03-15,20,496.4381713867188,487.3094482421875,9.128723144531307,0.0,1.0,0.0,False,1.0761762523614526,8.482553972455866,1.3499986380338669e-05,7818,expanding,,,,,,,
SPY,Naive,2024-02-23,492.9784240722656,2024-02-26,1,491.1728515625,492.9784240722656,-1.805572509765625,0.0,-1.0,0.0,False,1.0775161319850688,1.675680257741742,1.9399914890527725e-05,7823,expanding,,,,,,,
SPY,Naive,2024-02-23,492.9784240722656,2024-03-01,5,497.8320007324219,492.9784240722656,4.85357666015625,0.0,1.0,0.0,False,1.0775161319850688,4.5044120603695115,1.9399914890527725e-05,7823,expanding,,,,,,,
SPY,Naive,2024-02-23,492.9784240722656,2024-03-22,20,507.5191955566406,492.9784240722656,14.540771484375,0.0,1.0,0.0,False,1.0775161319850688,13.494713492212005,1.9399914890527725e-05,7823,expanding,,,,,,,
SPY,Naive,2024-03-01,497.8320007324219,2024-03-04,1,497.2981262207031,497.8320007324219,-0.53387451171875,0.0,-1.0,0.0,False,1.0780754601100984,0.4952107078517752,1.8700025975704193e-05,7828,expanding,,,,,,,
SPY,Naive,2024-03-01,497.8320007324219,2024-03-08,5,496.7351379394531,497.8320007324219,-1.09686279296875,0.0,-1.0,0.0,False,1.0780754601100984,1.0174267326859783,1.8700025975704193e-05,7828,expanding,,,,,,,
SPY,Naive,2024-03-01,497.8320007324219,2024-04-01,20,508.4441223144531,497.8320007324219,10.61212158203125,0.0,1.0,0.0,False,1.0780754601100984,9.843579577395712,1.8700025975704193e-05,7828,expanding,,,,,,,
SPY,Naive,2024-03-08,496.7351379394531,2024-03-11,1,496.3080139160156,496.7351379394531,-0.4271240234375,0.0,-1.0,0.0,False,1.0794186236544212,0.39569821575937986,1.7400016076862812e-05,7833,expanding,,,,,,,
SPY,Naive,2024-03-08,496.7351379394531,2024-03-15,5,496.4381713867188,496.7351379394531,-0.29696655273431816,0.0,-1.0,0.0,False,1.0794186236544212,0.2751171290049863,1.7400016076862812e-05,7833,expanding,,,,,,,
SPY,Naive,2024-03-08,496.7351379394531,2024-04-08,20,505.0946350097656,496.7351379394531,8.3594970703125,0.0,1.0,0.0,False,1.0794186236544212,7.744443987830263,1.7400016076862812e-05,7833,expanding,,,,,,,
SPY,Naive,2024-03-15,496.4381713867188,2024-03-18,1,499.3885192871094,496.4381713867188,2.950347900390568,0.0,1.0,0.0,False,1.0801303255568664,2.7314739995560275,1.4199991710484028e-05,7838,expanding,,,,,,,
SPY,Naive,2024-03-15,496.4381713867188,2024-03-22,5,507.5191955566406,496.4381713867188,11.081024169921818,0.0,1.0,0.0,False,1.0801303255568664,10.258969596292875,1.4199991710484028e-05,7838,expanding,,,,,,,
SPY,Naive,2024-03-15,496.4381713867188,2024-04-15,20,491.199462890625,496.4381713867188,-5.238708496093807,0.0,-1.0,0.0,False,1.0801303255568664,4.850070748076595,1.4199991710484028e-05,7838,expanding,,,,,,,
SPY,Naive,2024-03-22,507.5191955566406,2024-03-25,1,506.1170043945313,507.5191955566406,-1.4021911621093182,0.0,-1.0,0.0,False,1.081100523213409,1.297003499675974,1.4999997802078724e-05,7843,expanding,,,,,,,
SPY,Naive,2024-03-22,507.5191955566406,2024-04-01,5,508.4441223144531,507.5191955566406,0.9249267578125,0.0,1.0,0.0,False,1.081100523213409,0.8555418649352736,1.4999997802078724e-05,7843,expanding,,,,,,,
SPY,Naive,2024-03-22,507.5191955566406,2024-04-22,20,486.5936584472656,507.5191955566406,-20.925537109375,0.0,-1.0,0.0,False,1.081100523213409,19.355773732471224,1.4999997802078724e-05,7843,expanding,,,,,,,
SPY,Naive,2024-04-01,508.4441223144531,2024-04-02,1,505.2114868164063,508.4441223144531,-3.232635498046818,0.0,-1.0,0.0,False,1.081375848355226,2.989372754129529,1.4499993994832039e-05,7848,expanding,,,,,,,
SPY,Naive,2024-04-01,508.4441223144531,2024-04-08,5,505.0946350097656,508.4441223144531,-3.3494873046875,0.0,-1.0,0.0,False,1.081375848355226,3.097431212082343,1.4499993994832039e-05,7848,expanding,,,,,,,
SPY,Naive,2024-04-01,508.4441223144531,2024-04-29,20,496.662109375,508.4441223144531,-11.782012939453125,0.0,-1.0,0.0,False,1.081375848355226,10.895391234577303,1.4499993994832039e-05,7848,expanding,,,,,,,
SPY,Naive,2024-04-08,505.0946350097656,2024-04-09,1,505.6788635253906,505.0946350097656,0.584228515625,0.0,1.0,0.0,False,1.082656503756072,0.539624999801996,1.3900105841457844e-05,7853,expanding,,,,,,,
SPY,Naive,2024-04-08,505.0946350097656,2024-04-15,5,491.199462890625,505.0946350097656,-13.895172119140625,0.0,-1.0,0.0,False,1.082656503756072,12.834331176078425,1.3900105841457844e-05,7853,expanding,,,,,,,
SPY,Naive,2024-04-08,505.0946350097656,2024-05-06,20,503.0010681152344,505.0946350097656,-2.09356689453125,0.0,-1.0,0.0,False,1.082656503756072,1.9337314164446577,1.3900105841457844e-05,7853,expanding,,,,,,,
SPY,Naive,2024-04-15,491.199462890625,2024-04-16,1,490.3036193847656,491.199462890625,-0.895843505859375,0.0,-1.0,0.0,False,1.0848464538566456,0.8257790793108442,1.379998866468668e-05,7858,expanding,,,,,,,
SPY,Naive,2024-04-15,491.199462890625,2024-04-22,5,486.5936584472656,491.199462890625,-4.605804443359375,0.0,-1.0,0.0,False,1.0848464538566456,4.245581876574026,1.379998866468668e-05,7858,expanding,,,,,,,
SPY,Naive,2024-04-15,491.199462890625,2024-05-13,20,507.2271118164063,491.199462890625,16.027648925781307,0.0,1.0,0.0,False,1.0848464538566456,14.774117451186546,1.379998866468668e-05,7858,expanding,,,,,,,
SPY,Naive,2024-04-22,486.5936584472656,2024-04-23,1,492.3678894042969,486.5936584472656,5.77423095703125,0.0,1.0,0.0,False,1.0858718776969747,5.3175987661434005,1.3299984857439995e-05,7863,expanding,,,,,,,
SPY,Naive,2024-04-22,486.5936584472656,2024-04-29,5,496.662109375,486.5936584472656,10.068450927734375,0.0,1.0,0.0,False,1.0858718776969747,9.272227354380473,1.3299984857439995e-05,7863,expanding,,,,,,,
SPY,Naive,2024-04-22,486.5936584472656,2024-05-20,20,516.13671875,486.5936584472656,29.543060302734375,0.0,1.0,0.0,False,1.0858718776969747,27.206764360996477,1.3299984857439995e-05,7863,expanding,,,,,,,
SPY,Naive,2024-04-29,496.662109375,2024-04-30,1,488.79437255859375,496.662109375,-7.86773681640625,0.0,-1.0,0.0,False,1.0869962673592148,7.238053204653953,1.550000160932541e-05,7868,expanding,,,,,,,
SPY,Naive,2024-04-29,496.662109375,2024-05-06,5,503.0010681152344,496.662109375,6.338958740234375,0.0,1.0,0.0,False,1.0869962673592148,5.83162880184902,1.550000160932541e-05,7868,expanding,,,,,,,
SPY,Naive,2024-04-29,496.662109375,2024-05-28,20,515.8932495117188,496.662109375,19.23114013671875,0.0,1.0,0.0,False,1.0869962673592148,17.692002000558407,1.550000160932541e-05,7868,expanding,,,,,,,
SPY,Naive,2024-05-06,503.0010681152344,2024-05-07,1,503.5561218261719,503.0010681152344,0.5550537109375,0.0,1.0,0.0,False,1.0895132834349224,0.5094510726730885,1.3199984095990658e-05,7873,expanding,,,,,,,
SPY,Naive,2024-05-06,503.0010681152344,2024-05-13,5,507.2271118164063,503.0010681152344,4.226043701171932,0.0,1.0,0.0,False,1.0895132834349224,3.878836325747613,1.3199984095990658e-05,7873,expanding,,,,,,,
SPY,Naive,2024-05-06,503.0010681152344,2024-06-04,20,514.5106201171875,503.0010681152344,11.509552001953125,0.0,1.0,0.0,False,1.0895132834349224,10.563939124878601,1.3199984095990658e-05,7873,expanding,,,,,,,
SPY,Naive,2024-05-13,507.2271118164063,2024-05-14,1,509.5543518066406,507.2271118164063,2.327239990234318,0.0,1.0,0.0,False,1.0893582088232678,2.136340435482851,1.3199984095990658e-05,7878,expanding,,,,,,,
SPY,Naive,2024-05-13,507.2271118164063,2024-05-20,5,516.13671875,507.2271118164063,8.909606933593693,0.0,1.0,0.0,False,1.0893582088232678,8.17876696703641,1.3199984095990658e-05,7878,expanding,,,,,,,
SPY,Naive,2024-05-13,507.2271118164063,2024-06-11,20,522.8458251953125,507.2271118164063,15.618713378906193,0.0,1.0,0.0,False,1.0893582088232678,14.33753677385663,1.3199984095990658e-05,7878,expanding,,,,,,,
SPY,Naive,2024-05-20,516.13671875,2024-05-21,1,517.4026489257812,516.13671875,1.26593017578125,0.0,1.0,0.0,False,1.0900668792995638,1.1613325749285122,1.3499986380338669e-05,7883,expanding,,,,,,,
SPY,Naive,2024-05-20,516.13671875,2024-05-28,5,515.8932495117188,516.13671875,-0.24346923828125,0.0,-1.0,0.0,False,1.0900668792995638,0.2233525693741784,1.3499986380338669e-05,7883,expanding,,,,,,,
SPY,Naive,2024-05-20,516.13671875,2024-06-18,20,534.0826416015625,516.13671875,17.9459228515625,0.0,1.0,0.0,False,1.0900668792995638,16.463139273705735,1.3499986380338669e-05,7883,expanding,,,,,,,
SPY,Naive,2024-05-28,515.8932495117188,2024-05-29,1,512.2807006835938,515.8932495117188,-3.612548828125,0.0,-1.0,0.0,False,1.0906783198621077,3.3122037564492226,1.3100099749863148e-05,7888,expanding,,,,,,,
SPY,Naive,2024-05-28,515.8932495117188,2024-06-04,5,514.5106201171875,515.8932495117188,-1.38262939453125,0.0,-1.0,0.0,False,1.0906783198621077,1.2676784431784187,1.3100099749863148e-05,7888,expanding,,,,,,,
SPY,Naive,2024-05-28,515.8932495117188,2024-06-26,20,532.8945922851562,515.8932495117188,17.0013427734375,0.0,1.0,0.0,False,1.0906783198621077,15.587861667211783,1.3100099749863148e-05,7888,expanding,,,,,,,
SPY,Naive,2024-06-04,514.5106201171875,2024-06-05,1,520.6255493164062,514.5106201171875,6.11492919921875,0.0,1.0,0.0,False,1.0915887941881541,5.601861462645921,1.3100099749863148e-05,7893,expanding,,,,,,,
SPY,Naive,2024-06-04,514.5106201171875,2024-06-11,5,522.8458251953125,514.5106201171875,8.335205078125,0.0,1.0,0.0,False,1.0915887941881541,7.635847053857063,1.3100099749863148e-05,7893,expanding,,,,,,,
SPY,Naive,2024-06-04,514.5106201171875,2024-07-03,20,538.7069091796875,514.5106201171875,24.1962890625,0.0,1.0,0.0,False,1.0915887941881541,22.166120787723433,1.3100099749863148e-05,7893,expanding,,,,,,,
SPY,Naive,2024-06-11,522.8458251953125,2024-06-12,1,527.1398315429688,522.8458251953125,4.29400634765625,0.0,1.0,0.0,False,1.0921158671635716,3.931823057207826,1.3499986380338669e-05,7898,expanding,,,,,,,
SPY,Naive,2024-06-11,522.8458251953125,2024-06-18,5,534.0826416015625,522.8458251953125,11.23681640625,0.0,1.0,0.0,False,1.0921158671635716,10.289033191536817,1.3499986380338669e-05,7898,expanding,,,,,,,
SPY,Naive,2024-06-11,522.8458251953125,2024-07-11,20,543.61083984375,522.8458251953125,20.7650146484375,0.0,1.0,0.0,False,1.0921158671635716,19.01356373693948,1.3499986380338669e-05,7898,expanding,,,,,,,
SPY,Naive,2024-06-18,534.0826416015625,2024-06-20,1,532.6317138671875,534.0826416015625,-1.450927734375,0.0,-1.0,0.0,False,1.0928468513537046,1.327658795537309,1.3999990187585354e-05,7903,expanding,,,,,,,
SPY,Naive,2024-06-18,534.0826416015625,2024-06-26,5,532.8945922851562,534.0826416015625,-1.18804931640625,0.0,-1.0,0.0,False,1.0928468513537046,1.0871141870744454,1.3999990187585354e-05,7903,expanding,,,,,,,
SPY,Naive,2024-06-18,534.0826416015625,2024-07-18,20,539.879150390625,534.0826416015625,5.7965087890625,0.0,1.0,0.0,False,1.0928468513537046,5.304044918903678,1.3999990187585354e-05,7903,expanding,,,,,,,
SPY,Naive,2024-06-26,532.8945922851562,2024-06-27,1,533.7346801757812,532.8945922851562,0.840087890625,0.0,1.0,0.0,False,1.0929905119626129,0.7686140743495642,1.3599987141788006e-05,7908,expanding,,,,,,,
SPY,Naive,2024-06-26,532.8945922851562,2024-07-03,5,538.7069091796875,532.8945922851562,5.81231689453125,0.0,1.0,0.0,False,1.0929905119626129,5.31781093332132,1.3599987141788006e-05,7908,expanding,,,,,,,
SPY,Naive,2024-06-26,532.8945922851562,2024-07-25,20,525.9586791992188,532.8945922851562,-6.9359130859375,0.0,-1.0,0.0,False,1.0929905119626129,6.345812712942152,1.3599987141788006e-05,7908,expanding,,,,,,,
SPY,Naive,2024-07-03,538.7069091796875,2024-07-05,1,541.8134765625,538.7069091796875,3.1065673828125,0.0,1.0,0.0,False,1.093565325645393,2.8407698287060144,1.3199984095990658e-05,7913,expanding,,,,,,,
SPY,Naive,2024-07-03,538.7069091796875,2024-07-11,5,543.61083984375,538.7069091796875,4.9039306640625,0.0,1.0,0.0,False,1.093565325645393,4.484350910786542,1.3199984095990658e-05,7913,expanding,,,,,,,
SPY,Naive,2024-07-03,538.7069091796875,2024-08-01,20,530.452392578125,538.7069091796875,-8.2545166015625,0.0,-1.0,0.0,False,1.093565325645393,7.548261094224897,1.3199984095990658e-05,7913,expanding,,,,,,,
SPY,Naive,2024-07-11,543.61083984375,2024-07-12,1,547.0397338867188,543.61083984375,3.42889404296875,0.0,1.0,0.0,False,1.0946885292406894,3.1323010622456593,1.3299984857439995e-05,7918,expanding,,,,,,,
SPY,Naive,2024-07-11,543.61083984375,2024-07-18,5,539.879150390625,543.61083984375,-3.731689453125,0.0,-1.0,0.0,False,1.0946885292406894,3.4089052305256344,1.3299984857439995e-05,7918,expanding,,,,,,,
SPY,Naive,2024-07-11,543.61083984375,2024-08-08,20,518.3782348632812,543.61083984375,-25.23260498046875,0.0,-1.0,0.0,False,1.0946885292406894,23.050031407537343,1.3299984857439995e-05,7918,expanding,,,,,,,
SPY,Naive,2024-07-18,539.879150390625,2024-07-19,1,536.2941284179688,539.879150390625,-3.58502197265625,0.0,-1.0,0.0,False,1.0965353559586957,3.2694084629144333,1.3999990187585354e-05,7923,expanding,,,,,,,
SPY,Naive,2024-07-18,539.879150390625,2024-07-25,5,525.9586791992188,539.879150390625,-13.92047119140625,0.0,-1.0,0.0,False,1.0965353559586957,12.694958822586845,1.3999990187585354e-05,7923,expanding,,,,,,,
SPY,Naive,2024-07-18,539.879150390625,2024-08-15,20,540.2798461914062,539.879150390625,0.40069580078125,0.0,1.0,0.0,False,1.0965353559586957,0.36541986412369126,1.3999990187585354e-05,7923,expanding,,,,,,,
SPY,Naive,2024-07-25,525.9586791992188,2024-07-26,1,531.8493041992188,525.9586791992188,5.890625,0.0,1.0,0.0,False,1.0989948011398076,5.360011706962233,1.2999982573091984e-05,7928,expanding,,,,,,,
SPY,Naive,2024-07-25,525.9586791992188,2024-08-01,5,530.452392578125,525.9586791992188,4.49371337890625,0.0,1.0,0.0,False,1.0989948011398076,4.088930515636339,1.2999982573091984e-05,7928,expanding,,,,,,,
SPY,Naive,2024-07-25,525.9586791992188,2024-08-22,20,543.3568115234375,525.9586791992188,17.39813232421875,0.0,1.0,0.0,False,1.0989948011398076,15.83095052512943,1.2999982573091984e-05,7928,expanding,,,,,,,
SPY,Naive,2024-08-01,530.452392578125,2024-08-02,1,520.5762329101562,530.452392578125,-9.87615966796875,0.0,-1.0,0.0,False,1.1014695977900166,8.966347948036178,1.2699980288743973e-05,7933,expanding,,,,,,,
SPY,Naive,2024-08-01,530.452392578125,2024-08-08,5,518.3782348632812,530.452392578125,-12.07415771484375,0.0,-1.0,0.0,False,1.1014695977900166,10.961861987901694,1.2699980288743973e-05,7933,expanding,,,,,,,
SPY,Naive,2024-08-01,530.452392578125,2024-08-29,20,545.4376831054688,530.452392578125,14.98529052734375,0.0,1.0,0.0,False,1.1014695977900166,13.604815382476435,1.2699980288743973e-05,7933,expanding,,,,,,,
SPY,Naive,2024-08-08,518.3782348632812,2024-08-09,1,520.6640014648438,518.3782348632812,2.2857666015625,0.0,1.0,0.0,False,1.1064225858054175,2.065907394595151,2.0700041204690933e-05,7938,expanding,,,,,,,
SPY,Naive,2024-08-08,518.3782348632812,2024-08-15,5,540.2798461914062,518.3782348632812,21.901611328125,0.0,1.0,0.0,False,1.1064225858054175,19.79497852728827,2.0700041204690933e-05,7938,expanding,,,,,,,
SPY,Naive,2024-08-08,518.3782348632812,2024-09-06,20,527.8636474609375,518.3782348632812,9.48541259765625,0.0,1.0,0.0,False,1.1064225858054175,8.573046790030382,2.0700041204690933e-05,7938,expanding,,,,,,,
SPY,Naive,2024-08-15,540.2798461914062,2024-08-16,1,541.4910888671875,540.2798461914062,1.21124267578125,0.0,1.0,0.0,False,1.1084837163014007,1.09270227245441,1.4099990949034691e-05,7943,expanding,,,,,,,
SPY,Naive,2024-08-15,540.2798461914062,2024-08-22,5,543.3568115234375,540.2798461914062,3.07696533203125,0.0,1.0,0.0,False,1.1084837163014007,2.775832686381666,1.4099990949034691e-05,7943,expanding,,,,,,,
SPY,Naive,2024-08-15,540.2798461914062,2024-09-13,20,549.0130004882812,540.2798461914062,8.733154296875,0.0,1.0,0.0,False,1.1084837163014007,7.8784687302527985,1.4099990949034691e-05,7943,expanding,,,,,,,
SPY,Naive,2024-08-22,543.3568115234375,2024-08-23,1,549.1302490234375,543.3568115234375,5.7734375,0.0,1.0,0.0,False,1.1094788958985238,5.203738008305527,1.379998866468668e-05,7948,expanding,,,,,,,
SPY,Naive,2024-08-22,543.3568115234375,2024-08-29,5,545.4376831054688,543.3568115234375,2.08087158203125,0.0,1.0,0.0,False,1.1094788958985238,1.875539579638451,1.379998866468668e-05,7948,expanding,,,,,,,
SPY,Naive,2024-08-22,543.3568115234375,2024-09-20,20,556.8113403320312,543.3568115234375,13.45452880859375,0.0,1.0,0.0,False,1.1094788958985238,12.126890253011483,1.379998866468668e-05,7948,expanding,,,,,,,
SPY,Naive,2024-08-29,545.4376831054688,2024-08-30,1,550.6444091796875,545.4376831054688,5.20672607421875,0.0,1.0,0.0,False,1.1101731745529944,4.69001250756686,2.2999942302703857e-05,7953,expanding,,,,,,,
SPY,Naive,2024-08-29,545.4376831054688,2024-09-06,5,527.8636474609375,545.4376831054688,-17.57403564453125,0.0,-1.0,0.0,False,1.1101731745529944,15.829994857880932,2.2999942302703857e-05,7953,expanding,,,,,,,
SPY,Naive,2024-08-29,545.4376831054688,2024-09-27,20,559.9664916992188,545.4376831054688,14.52880859375,0.0,1.0,0.0,False,1.1101731745529944,13.086975011443554,2.2999942302703857e-05,7953,expanding,,,,,,,
SPY,Naive,2024-09-06,527.8636474609375,2024-09-09,1,533.773681640625,527.8636474609375,5.9100341796875,0.0,1.0,0.0,False,1.1129929083622447,5.310037588994203,1.3299984857439995e-05,7958,expanding,,,,,,,
SPY,Naive,2024-09-06,527.8636474609375,2024-09-13,5,549.0130004882812,527.8636474609375,21.14935302734375,0.0,1.0,0.0,False,1.1129929083622447,19.002235206030882,1.3299984857439995e-05,7958,expanding,,,,,,,
SPY,Naive,2024-09-06,527.8636474609375,2024-10-04,20,561.4459838867188,527.8636474609375,33.58233642578125,0.0,1.0,0.0,False,1.1129929083622447,30.173001259457475,1.3299984857439995e-05,7958,expanding,,,,,,,
SPY,Naive,2024-09-13,549.0130004882812,2024-09-16,1,549.8239135742188,549.0130004882812,0.8109130859375,0.0,1.0,0.0,False,1.1149502543162175,0.7273087591112493,1.309998333454132e-05,7963,expanding,,,,,,,
SPY,Naive,2024-09-13,549.0130004882812,2024-09-20,5,556.8113403320312,549.0130004882812,7.79833984375,0.0,1.0,0.0,False,1.1149502543162175,6.994338817862871,1.309998333454132e-05,7963,expanding,,,,,,,
SPY,Naive,2024-09-13,549.0130004882812,2024-10-11,20,567.9132690429688,549.0130004882812,18.9002685546875,0.0,1.0,0.0,False,1.1149502543162175,16.951669800083373,1.309998333454132e-05,7963,expanding,,,,,,,
SPY,Naive,2024-09-20,556.8113403320312,2024-09-23,1,558.2027587890625,556.8113403320312,1.39141845703125,0.0,1.0,0.0,False,1.115880937218382,1.2469237627624643,1.3599987141788006e-05,7968,expanding,,,,,,,
SPY,Naive,2024-09-20,556.8113403320312,2024-09-27,5,559.9664916992188,556.8113403320312,3.1551513671875,0.0,1.0,0.0,False,1.115880937218382,2.827498223110182,1.3599987141788006e-05,7968,expanding,,,,,,,
SPY,Naive,2024-09-20,556.8113403320312,2024-10-18,20,572.8223876953125,556.8113403320312,16.01104736328125,0.0,1.0,0.0,False,1.115880937218382,14.348347417057658,1.3599987141788006e-05,7968,expanding,,,,,,,
SPY,Naive,2024-09-27,559.9664916992188,2024-09-30,1,562.2103881835938,559.9664916992188,2.243896484375,0.0,1.0,0.0,False,1.116090602271831,2.0104967103992193,1.3599987141788006e-05,7973,expanding,,,,,,,
