origin,initial_converged,initial_iterations,initial_warnflag,initial_objective_value,initial_optimizer_message,initial_optimizer_status,initial_parameters,retry_attempted,retry_accepted,retry_count,retry_drift_offset,retry_converged,retry_iterations,retry_warnflag,retry_objective_value,retry_optimizer_message,retry_optimizer_status,retry_history,converged,iterations,warnflag,objective_value,optimizer_message,optimizer_status,parameters,forecast_is_finite,parameters_are_finite
2018-12-31,True,2,0,-3.0469735303854457,,,"{'const': 0.0003379631015615244, 'ma.L1': -0.06385512513772312, 'ma.L2': -0.0548376824465254, 'sigma2': 0.0001320156103574473}",False,False,0,,,,,,,,[],True,2,0,-3.0469735303854457,,,"{'const': 0.0003379631015615244, 'ma.L1': -0.06385512513772312, 'ma.L2': -0.0548376824465254, 'sigma2': 0.0001320156103574473}",True,True
2019-01-08,True,2,0,-3.046349809266574,,,"{'const': 0.0003417736437331328, 'ma.L1': -0.0643563373490101, 'ma.L2': -0.05479137966459643, 'sigma2': 0.00013218019542136442}",False,False,0,,,,,,,,[],True,2,0,-3.046349809266574,,,"{'const': 0.0003417736437331328, 'ma.L1': -0.0643563373490101, 'ma.L2': -0.05479137966459643, 'sigma2': 0.00013218019542136442}",True,True
2019-01-15,True,2,0,-3.0466164161328857,,,"{'const': 0.00034371426589258763, 'ma.L1': -0.06433233813283976, 'ma.L2': -0.054694826047484074, 'sigma2': 0.00013211009370496973}",False,False,0,,,,,,,,[],True,2,0,-3.0466164161328857,,,"{'const': 0.00034371426589258763, 'ma.L1': -0.06433233813283976, 'ma.L2': -0.054694826047484074, 'sigma2': 0.00013211009370496973}",True,True
2019-01-23,True,2,0,-3.0467589102783674,,,"{'const': 0.0003453754503040323, 'ma.L1': -0.06438488121442873, 'ma.L2': -0.054659219497783046, 'sigma2': 0.00013207299960809568}",False,False,0,,,,,,,,[],True,2,0,-3.0467589102783674,,,"{'const': 0.0003453754503040323, 'ma.L1': -0.06438488121442873, 'ma.L2': -0.054659219497783046, 'sigma2': 0.00013207299960809568}",True,True
2019-01-30,True,2,0,-3.046941311839075,,,"{'const': 0.0003472932151660452, 'ma.L1': -0.06446396703242446, 'ma.L2': -0.05477850572326054, 'sigma2': 0.000132023912383219}",False,False,0,,,,,,,,[],True,2,0,-3.046941311839075,,,"{'const': 0.0003472932151660452, 'ma.L1': -0.06446396703242446, 'ma.L2': -0.05477850572326054, 'sigma2': 0.000132023912383219}",True,True
2019-02-06,True,2,0,-3.047229972287381,,,"{'const': 0.00035009715205118616, 'ma.L1': -0.06423805405336197, 'ma.L2': -0.05470116564862898, 'sigma2': 0.00013194835897518723}",False,False,0,,,,,,,,[],True,2,0,-3.047229972287381,,,"{'const': 0.00035009715205118616, 'ma.L1': -0.06423805405336197, 'ma.L2': -0.05470116564862898, 'sigma2': 0.00013194835897518723}",True,True
2019-02-13,True,2,0,-3.047459581951896,,,"{'const': 0.00035098237251716193, 'ma.L1': -0.06418744581091468, 'ma.L2': -0.05475931549362605, 'sigma2': 0.00013188728665758528}",False,False,0,,,,,,,,[],True,2,0,-3.047459581951896,,,"{'const': 0.00035098237251716193, 'ma.L1': -0.06418744581091468, 'ma.L2': -0.05475931549362605, 'sigma2': 0.00013188728665758528}",True,True
2019-02-21,False,1,2,-3.0477612496517668,,,"{'const': 0.00035219357058597603, 'ma.L1': -0.0641909006747705, 'ma.L2': -0.05471816952931318, 'sigma2': 0.00013180830318156714}",True,True,2,5e-07,True,1.0,0.0,-3.0477612629868753,,,"[{'attempt': 1, 'drift_offset': 1e-06, 'converged': False, 'iterations': 0.0, 'warnflag': 2.0, 'objective_value': -3.04776127387895}, {'attempt': 2, 'drift_offset': 5e-07, 'converged': True, 'iterations': 1.0, 'warnflag': 0.0, 'objective_value': -3.0477612629868753}]",True,1,0,-3.0477612629868753,,,"{'const': 0.0003526935705767369, 'ma.L1': -0.06419090067477036, 'ma.L2': -0.05471816952931364, 'sigma2': 0.0001318083031814846}",True,True
2019-02-28,True,2,0,-3.0481187011360755,,,"{'const': 0.00035261416332572107, 'ma.L1': -0.06420290468207504, 'ma.L2': -0.05470965997842616, 'sigma2': 0.00013171407047728138}",False,False,0,,,,,,,,[],True,2,0,-3.0481187011360755,,,"{'const': 0.00035261416332572107, 'ma.L1': -0.06420290468207504, 'ma.L2': -0.05470965997842616, 'sigma2': 0.00013171407047728138}",True,True
2019-03-07,True,2,0,-3.048394891622824,,,"{'const': 0.0003504395530573261, 'ma.L1': -0.06415107971560648, 'ma.L2': -0.054672079142714325, 'sigma2': 0.0001316417503775174}",False,False,0,,,,,,,,[],True,2,0,-3.048394891622824,,,"{'const': 0.0003504395530573261, 'ma.L1': -0.06415107971560648, 'ma.L2': -0.054672079142714325, 'sigma2': 0.0001316417503775174}",True,True
2019-03-14,True,2,0,-3.048626491319942,,,"{'const': 0.00035335498319991775, 'ma.L1': -0.06408106721287597, 'ma.L2': -0.05470563737771607, 'sigma2': 0.00013157997534079353}",False,False,0,,,,,,,,[],True,2,0,-3.048626491319942,,,"{'const': 0.00035335498319991775, 'ma.L1': -0.06408106721287597, 'ma.L2': -0.05470563737771607, 'sigma2': 0.00013157997534079353}",True,True
2019-03-21,True,2,0,-3.048913130976673,,,"{'const': 0.0003555969698467246, 'ma.L1': -0.06409311303149483, 'ma.L2': -0.054666054112858645, 'sigma2': 0.00013150424867736142}",False,False,0,,,,,,,,[],True,2,0,-3.048913130976673,,,"{'const': 0.0003555969698467246, 'ma.L1': -0.06409311303149483, 'ma.L2': -0.054666054112858645, 'sigma2': 0.00013150424867736142}",True,True
2019-03-28,True,2,0,-3.049033418397585,,,"{'const': 0.0003532597003193942, 'ma.L1': -0.06436851474645366, 'ma.L2': -0.054691665271760725, 'sigma2': 0.00013147298683154187}",False,False,0,,,,,,,,[],True,2,0,-3.049033418397585,,,"{'const': 0.0003532597003193942, 'ma.L1': -0.06436851474645366, 'ma.L2': -0.054691665271760725, 'sigma2': 0.00013147298683154187}",True,True
2019-04-04,True,2,0,-3.049303415705455,,,"{'const': 0.0003564196423221555, 'ma.L1': -0.06423582096868323, 'ma.L2': -0.0546498455362811, 'sigma2': 0.00013140186494092524}",False,False,0,,,,,,,,[],True,2,0,-3.049303415705455,,,"{'const': 0.0003564196423221555, 'ma.L1': -0.06423582096868323, 'ma.L2': -0.0546498455362811, 'sigma2': 0.00013140186494092524}",True,True
2019-04-11,True,2,0,-3.049648978992572,,,"{'const': 0.0003567230254455792, 'ma.L1': -0.0642383227296829, 'ma.L2': -0.05465799266884958, 'sigma2': 0.00013131118102511745}",False,False,0,,,,,,,,[],True,2,0,-3.049648978992572,,,"{'const': 0.0003567230254455792, 'ma.L1': -0.0642383227296829, 'ma.L2': -0.05465799266884958, 'sigma2': 0.00013131118102511745}",True,True
2019-04-18,True,2,0,-3.049997275670348,,,"{'const': 0.0003574029839671953, 'ma.L1': -0.06425556966198674, 'ma.L2': -0.0546297001894067, 'sigma2': 0.00013121970605230152}",False,False,0,,,,,,,,[],True,2,0,-3.049997275670348,,,"{'const': 0.0003574029839671953, 'ma.L1': -0.06425556966198674, 'ma.L2': -0.0546297001894067, 'sigma2': 0.00013121970605230152}",True,True
2019-04-26,True,2,0,-3.050319662540622,,,"{'const': 0.0003588463677459001, 'ma.L1': -0.0642713594948498, 'ma.L2': -0.05463126160048731, 'sigma2': 0.00013113490663491955}",False,False,0,,,,,,,,[],True,2,0,-3.050319662540622,,,"{'const': 0.0003588463677459001, 'ma.L1': -0.0642713594948498, 'ma.L2': -0.05463126160048731, 'sigma2': 0.00013113490663491955}",True,True
2019-05-03,True,2,0,-3.050612214542288,,,"{'const': 0.00035884994859726276, 'ma.L1': -0.06427011808347681, 'ma.L2': -0.05472765252910398, 'sigma2': 0.00013105798129932686}",False,False,0,,,,,,,,[],True,2,0,-3.050612214542288,,,"{'const': 0.00035884994859726276, 'ma.L1': -0.06427011808347681, 'ma.L2': -0.05472765252910398, 'sigma2': 0.00013105798129932686}",True,True
2019-05-10,True,1,0,-3.050787094294952,,,"{'const': 0.00035555872175710613, 'ma.L1': -0.06417255829662144, 'ma.L2': -0.054804307683602345, 'sigma2': 0.00013101239046544655}",False,False,0,,,,,,,,[],True,1,0,-3.050787094294952,,,"{'const': 0.00035555872175710613, 'ma.L1': -0.06417255829662144, 'ma.L2': -0.054804307683602345, 'sigma2': 0.00013101239046544655}",True,True
2019-05-17,True,1,0,-3.0506665874297676,,,"{'const': 0.0003541402059452708, 'ma.L1': -0.06446465537240387, 'ma.L2': -0.05471365888360669, 'sigma2': 0.00013104417416717184}",False,False,0,,,,,,,,[],True,1,0,-3.0506665874297676,,,"{'const': 0.0003541402059452708, 'ma.L1': -0.06446465537240387, 'ma.L2': -0.05471365888360669, 'sigma2': 0.00013104417416717184}",True,True
2019-05-24,True,1,0,-3.0508859763734497,,,"{'const': 0.00035228195167971916, 'ma.L1': -0.06446947963327865, 'ma.L2': -0.054933238262227284, 'sigma2': 0.00013098682956633913}",False,False,0,,,,,,,,[],True,1,0,-3.0508859763734497,,,"{'const': 0.00035228195167971916, 'ma.L1': -0.06446947963327865, 'ma.L2': -0.054933238262227284, 'sigma2': 0.00013098682956633913}",True,True
2019-06-03,True,1,0,-3.051041403615543,,,"{'const': 0.0003476378270936511, 'ma.L1': -0.06435716333332844, 'ma.L2': -0.05467616856298186, 'sigma2': 0.00013094639474267814}",False,False,0,,,,,,,,[],True,1,0,-3.051041403615543,,,"{'const': 0.0003476378270936511, 'ma.L1': -0.06435716333332844, 'ma.L2': -0.05467616856298186, 'sigma2': 0.00013094639474267814}",True,True
2019-06-10,True,2,0,-3.0510192879879963,,,"{'const': 0.0003548414651383512, 'ma.L1': -0.06399135954869244, 'ma.L2': -0.0547207136367518, 'sigma2': 0.00013095118893614784}",False,False,0,,,,,,,,[],True,2,0,-3.0510192879879963,,,"{'const': 0.0003548414651383512, 'ma.L1': -0.06399135954869244, 'ma.L2': -0.0547207136367518, 'sigma2': 0.00013095118893614784}",True,True
2019-06-17,True,1,0,-3.0513851412129243,,,"{'const': 0.00035490350091545826, 'ma.L1': -0.06400229567324088, 'ma.L2': -0.05472230637457794, 'sigma2': 0.00013085588120514296}",False,False,0,,,,,,,,[],True,1,0,-3.0513851412129243,,,"{'const': 0.00035490350091545826, 'ma.L1': -0.06400229567324088, 'ma.L2': -0.05472230637457794, 'sigma2': 0.00013085588120514296}",True,True
2019-06-24,True,1,0,-3.0516429924581234,,,"{'const': 0.0003575818888376817, 'ma.L1': -0.06395408907050772, 'ma.L2': -0.054640509494897536, 'sigma2': 0.00013078843209613953}",False,False,0,,,,,,,,[],True,1,0,-3.0516429924581234,,,"{'const': 0.0003575818888376817, 'ma.L1': -0.06395408907050772, 'ma.L2': -0.054640509494897536, 'sigma2': 0.00013078843209613953}",True,True
2019-07-01,True,1,0,-3.0518903488637905,,,"{'const': 0.000358192730419666, 'ma.L1': -0.06386858911357812, 'ma.L2': -0.05465408376482973, 'sigma2': 0.00013072302829033474}",False,False,0,,,,,,,,[],True,1,0,-3.0518903488637905,,,"{'const': 0.000358192730419666, 'ma.L1': -0.06386858911357812, 'ma.L2': -0.05465408376482973, 'sigma2': 0.00013072302829033474}",True,True
2019-07-09,True,1,0,-3.0522032926363485,,,"{'const': 0.00035885107180183166, 'ma.L1': -0.06381419055908158, 'ma.L2': -0.05460814557300323, 'sigma2': 0.00013064183928844812}",False,False,0,,,,,,,,[],True,1,0,-3.0522032926363485,,,"{'const': 0.00035885107180183166, 'ma.L1': -0.06381419055908158, 'ma.L2': -0.05460814557300323, 'sigma2': 0.00013064183928844812}",True,True
2019-07-16,True,1,0,-3.0525480023594906,,,"{'const': 0.0003598947525544668, 'ma.L1': -0.06378958026753531, 'ma.L2': -0.054629417112602226, 'sigma2': 0.00013055180895077626}",False,False,0,,,,,,,,[],True,1,0,-3.0525480023594906,,,"{'const': 0.0003598947525544668, 'ma.L1': -0.06378958026753531, 'ma.L2': -0.054629417112602226, 'sigma2': 0.00013055180895077626}",True,True
2019-07-23,True,1,0,-3.052839433978931,,,"{'const': 0.00035962661887507195, 'ma.L1': -0.06380544658876822, 'ma.L2': -0.05463057629806612, 'sigma2': 0.00013047517437540486}",False,False,0,,,,,,,,[],True,1,0,-3.052839433978931,,,"{'const': 0.00035962661887507195, 'ma.L1': -0.06380544658876822, 'ma.L2': -0.05463057629806612, 'sigma2': 0.00013047517437540486}",True,True
2019-07-30,True,1,0,-3.0531602237398667,,,"{'const': 0.0003598240576034614, 'ma.L1': -0.06383491767891143, 'ma.L2': -0.05462403612276489, 'sigma2': 0.00013039197612974975}",False,False,0,,,,,,,,[],True,1,0,-3.0531602237398667,,,"{'const': 0.0003598240576034614, 'ma.L1': -0.06383491767891143, 'ma.L2': -0.05462403612276489, 'sigma2': 0.00013039197612974975}",True,True
2019-08-06,True,1,0,-3.0526928036520964,,,"{'const': 0.00035298173312162595, 'ma.L1': -0.06362636625459625, 'ma.L2': -0.054193278837269154, 'sigma2': 0.00013051398294485953}",False,False,0,,,,,,,,[],True,1,0,-3.0526928036520964,,,"{'const': 0.00035298173312162595, 'ma.L1': -0.06362636625459625, 'ma.L2': -0.054193278837269154, 'sigma2': 0.00013051398294485953}",True,True
2019-08-13,True,3,0,-3.0526321702583816,,,"{'const': 0.00035642456127239915, 'ma.L1': -0.06390392526141683, 'ma.L2': -0.054286225735814146, 'sigma2': 0.0001306412487749856}",False,False,0,,,,,,,,[],True,3,0,-3.0526321702583816,,,"{'const': 0.00035642456127239915, 'ma.L1': -0.06390392526141683, 'ma.L2': -0.054286225735814146, 'sigma2': 0.0001306412487749856}",True,True
2019-08-20,True,3,0,-3.0522794012043333,,,"{'const': 0.000354955193969406, 'ma.L1': -0.0643414956832878, 'ma.L2': -0.054356613160416956, 'sigma2': 0.00013073352409159942}",False,False,0,,,,,,,,[],True,3,0,-3.0522794012043333,,,"{'const': 0.000354955193969406, 'ma.L1': -0.0643414956832878, 'ma.L2': -0.054356613160416956, 'sigma2': 0.00013073352409159942}",True,True
2019-08-27,True,3,0,-3.0521697175976508,,,"{'const': 0.0003530219555407114, 'ma.L1': -0.06472869333484588, 'ma.L2': -0.05428728724459251, 'sigma2': 0.00013076217649193652}",False,False,0,,,,,,,,[],True,3,0,-3.0521697175976508,,,"{'const': 0.0003530219555407114, 'ma.L1': -0.06472869333484588, 'ma.L2': -0.05428728724459251, 'sigma2': 0.00013076217649193652}",True,True
2019-09-04,True,3,0,-3.052345866258098,,,"{'const': 0.000356384087870886, 'ma.L1': -0.06474609120740564, 'ma.L2': -0.05435778234449168, 'sigma2': 0.00013071583636312413}",False,False,0,,,,,,,,[],True,3,0,-3.052345866258098,,,"{'const': 0.000356384087870886, 'ma.L1': -0.06474609120740564, 'ma.L2': -0.05435778234449168, 'sigma2': 0.00013071583636312413}",True,True
2019-09-11,True,3,0,-3.052597071692548,,,"{'const': 0.0003592453432643807, 'ma.L1': -0.06455243554075356, 'ma.L2': -0.05440870214460644, 'sigma2': 0.00013065025065070796}",False,False,0,,,,,,,,[],True,3,0,-3.052597071692548,,,"{'const': 0.0003592453432643807, 'ma.L1': -0.06455243554075356, 'ma.L2': -0.05440870214460644, 'sigma2': 0.00013065025065070796}",True,True
2019-09-18,True,3,0,-3.052954514987258,,,"{'const': 0.00035943447546526574, 'ma.L1': -0.06453099712696167, 'ma.L2': -0.05443038246512704, 'sigma2': 0.00013055699742978318}",False,False,0,,,,,,,,[],True,3,0,-3.052954514987258,,,"{'const': 0.00035943447546526574, 'ma.L1': -0.06453099712696167, 'ma.L2': -0.05443038246512704, 'sigma2': 0.00013055699742978318}",True,True
2019-09-25,True,3,0,-3.053255709060591,,,"{'const': 0.00035812120699639597, 'ma.L1': -0.06456308408863179, 'ma.L2': -0.054385358292230124, 'sigma2': 0.0001304783365974017}",False,False,0,,,,,,,,[],True,3,0,-3.053255709060591,,,"{'const': 0.00035812120699639597, 'ma.L1': -0.06456308408863179, 'ma.L2': -0.054385358292230124, 'sigma2': 0.0001304783365974017}",True,True
2019-10-02,True,3,0,-3.0533091523053284,,,"{'const': 0.0003531217031550907, 'ma.L1': -0.06437089598418777, 'ma.L2': -0.05440507602010466, 'sigma2': 0.00013046280622288202}",False,False,0,,,,,,,,[],True,3,0,-3.0533091523053284,,,"{'const': 0.0003531217031550907, 'ma.L1': -0.06437089598418777, 'ma.L2': -0.05440507602010466, 'sigma2': 0.00013046280622288202}",True,True
2019-10-09,True,3,0,-3.0533929355233296,,,"{'const': 0.0003543760301694062, 'ma.L1': -0.06452336320246553, 'ma.L2': -0.05503442467783844, 'sigma2': 0.0001304426278882881}",False,False,0,,,,,,,,[],True,3,0,-3.0533929355233296,,,"{'const': 0.0003543760301694062, 'ma.L1': -0.06452336320246553, 'ma.L2': -0.05503442467783844, 'sigma2': 0.0001304426278882881}",True,True
2019-10-16,True,3,0,-3.0536187726951165,,,"{'const': 0.00035769120610475364, 'ma.L1': -0.06441684232069282, 'ma.L2': -0.054934689260228806, 'sigma2': 0.00013038361784563655}",False,False,0,,,,,,,,[],True,3,0,-3.0536187726951165,,,"{'const': 0.00035769120610475364, 'ma.L1': -0.06441684232069282, 'ma.L2': -0.054934689260228806, 'sigma2': 0.00013038361784563655}",True,True
2019-10-23,True,3,0,-3.0539392869358273,,,"{'const': 0.0003581745453547261, 'ma.L1': -0.06450316694581451, 'ma.L2': -0.054827579648327275, 'sigma2': 0.0001303000901184688}",False,False,0,,,,,,,,[],True,3,0,-3.0539392869358273,,,"{'const': 0.0003581745453547261, 'ma.L1': -0.06450316694581451, 'ma.L2': -0.054827579648327275, 'sigma2': 0.0001303000901184688}",True,True
2019-10-30,True,3,0,-3.05427776745974,,,"{'const': 0.0003599896318089711, 'ma.L1': -0.06446832075983877, 'ma.L2': -0.054795007655413244, 'sigma2': 0.00013021183674280826}",False,False,0,,,,,,,,[],True,3,0,-3.05427776745974,,,"{'const': 0.0003599896318089711, 'ma.L1': -0.06446832075983877, 'ma.L2': -0.054795007655413244, 'sigma2': 0.00013021183674280826}",True,True
2019-11-06,True,3,0,-3.0545898544460983,,,"{'const': 0.0003611798794939561, 'ma.L1': -0.06446691444542745, 'ma.L2': -0.054784557590480884, 'sigma2': 0.00013013064677913053}",False,False,0,,,,,,,,[],True,3,0,-3.0545898544460983,,,"{'const': 0.0003611798794939561, 'ma.L1': -0.06446691444542745, 'ma.L2': -0.054784557590480884, 'sigma2': 0.00013013064677913053}",True,True
2019-11-13,True,3,0,-3.054948085218688,,,"{'const': 0.0003618287061642913, 'ma.L1': -0.06446549936072786, 'ma.L2': -0.05478853175573585, 'sigma2': 0.00013003523531511857}",False,False,0,,,,,,,,[],True,3,0,-3.054948085218688,,,"{'const': 0.0003618287061642913, 'ma.L1': -0.06446549936072786, 'ma.L2': -0.05478853175573585, 'sigma2': 0.00013003523531511857}",True,True
2019-11-20,True,3,0,-3.055280545870219,,,"{'const': 0.00036239544663338994, 'ma.L1': -0.0644492856331932, 'ma.L2': -0.05479294541907901, 'sigma2': 0.00012994914986409523}",False,False,0,,,,,,,,[],True,3,0,-3.055280545870219,,,"{'const': 0.00036239544663338994, 'ma.L1': -0.0644492856331932, 'ma.L2': -0.05479294541907901, 'sigma2': 0.00012994914986409523}",True,True
2019-11-27,True,3,0,-3.0556002192804157,,,"{'const': 0.0003643216622473587, 'ma.L1': -0.06439912898647582, 'ma.L2': -0.054778909948973636, 'sigma2': 0.0001298676969021387}",False,False,0,,,,,,,,[],True,3,0,-3.0556002192804157,,,"{'const': 0.0003643216622473587, 'ma.L1': -0.06439912898647582, 'ma.L2': -0.054778909948973636, 'sigma2': 0.0001298676969021387}",True,True
2019-12-05,True,3,0,-3.0558684070165683,,,"{'const': 0.0003624360758700517, 'ma.L1': -0.06434398284723075, 'ma.L2': -0.054873500727690774, 'sigma2': 0.0001297980470407399}",False,False,0,,,,,,,,[],True,3,0,-3.0558684070165683,,,"{'const': 0.0003624360758700517, 'ma.L1': -0.06434398284723075, 'ma.L2': -0.054873500727690774, 'sigma2': 0.0001297980470407399}",True,True
2019-12-12,True,3,0,-3.0561435585312977,,,"{'const': 0.0003645306102367973, 'ma.L1': -0.06433867950553107, 'ma.L2': -0.05486156003216675, 'sigma2': 0.0001297264425337474}",False,False,0,,,,,,,,[],True,3,0,-3.0561435585312977,,,"{'const': 0.0003645306102367973, 'ma.L1': -0.06433867950553107, 'ma.L2': -0.05486156003216675, 'sigma2': 0.0001297264425337474}",True,True
2019-12-19,True,3,0,-3.0564763983311596,,,"{'const': 0.00036604226231104156, 'ma.L1': -0.06431938984462614, 'ma.L2': -0.05478763224956298, 'sigma2': 0.0001296402394529306}",False,False,0,,,,,,,,[],True,3,0,-3.0564763983311596,,,"{'const': 0.00036604226231104156, 'ma.L1': -0.06431938984462614, 'ma.L2': -0.05478763224956298, 'sigma2': 0.0001296402394529306}",True,True
2019-12-27,True,3,0,-3.056819128510798,,,"{'const': 0.0003674052298626712, 'ma.L1': -0.06429226668143811, 'ma.L2': -0.05477044161386419, 'sigma2': 0.00012955143629217087}",False,False,0,,,,,,,,[],True,3,0,-3.056819128510798,,,"{'const': 0.0003674052298626712, 'ma.L1': -0.06429226668143811, 'ma.L2': -0.05477044161386419, 'sigma2': 0.00012955143629217087}",True,True
2020-01-06,True,3,0,-3.0570874763493956,,,"{'const': 0.00036750137671980417, 'ma.L1': -0.06438498434575374, 'ma.L2': -0.054831268610999094, 'sigma2': 0.00012948196227323554}",False,False,0,,,,,,,,[],True,3,0,-3.0570874763493956,,,"{'const': 0.00036750137671980417, 'ma.L1': -0.06438498434575374, 'ma.L2': -0.054831268610999094, 'sigma2': 0.00012948196227323554}",True,True
2020-01-13,True,3,0,-3.057382347267806,,,"{'const': 0.0003691444866382969, 'ma.L1': -0.0644191222257697, 'ma.L2': -0.054772680672608806, 'sigma2': 0.00012940544512027622}",False,False,0,,,,,,,,[],True,3,0,-3.057382347267806,,,"{'const': 0.0003691444866382969, 'ma.L1': -0.0644191222257697, 'ma.L2': -0.054772680672608806, 'sigma2': 0.00012940544512027622}",True,True
2020-01-21,True,3,0,-3.057702317440658,,,"{'const': 0.00037040478372021385, 'ma.L1': -0.06439031158533529, 'ma.L2': -0.05477315911065494, 'sigma2': 0.00012932278529641909}",False,False,0,,,,,,,,[],True,3,0,-3.057702317440658,,,"{'const': 0.00037040478372021385, 'ma.L1': -0.06439031158533529, 'ma.L2': -0.05477315911065494, 'sigma2': 0.00012932278529641909}",True,True
2020-01-28,True,3,0,-3.0578143770386097,,,"{'const': 0.000368155174611308, 'ma.L1': -0.06438177823209737, 'ma.L2': -0.0548776247925101, 'sigma2': 0.00012929376320374445}",False,False,0,,,,,,,,[],True,3,0,-3.0578143770386097,,,"{'const': 0.000368155174611308, 'ma.L1': -0.06438177823209737, 'ma.L2': -0.0548776247925101, 'sigma2': 0.00012929376320374445}",True,True
2020-02-04,True,3,0,-3.0578446138298454,,,"{'const': 0.0003687486182199997, 'ma.L1': -0.06448602398772248, 'ma.L2': -0.05506465859427074, 'sigma2': 0.0001292855136534332}",False,False,0,,,,,,,,[],True,3,0,-3.0578446138298454,,,"{'const': 0.0003687486182199997, 'ma.L1': -0.06448602398772248, 'ma.L2': -0.05506465859427074, 'sigma2': 0.0001292855136534332}",True,True
2020-02-11,True,3,0,-3.0580713168844187,,,"{'const': 0.00037130002039816897, 'ma.L1': -0.06427191599380848, 'ma.L2': -0.05496578714542622, 'sigma2': 0.00012922718463948284}",False,False,0,,,,,,,,[],True,3,0,-3.0580713168844187,,,"{'const': 0.00037130002039816897, 'ma.L1': -0.06427191599380848, 'ma.L2': -0.05496578714542622, 'sigma2': 0.00012922718463948284}",True,True
2020-02-19,True,3,0,-3.058396994251105,,,"{'const': 0.0003723813927655659, 'ma.L1': -0.06428581999979179, 'ma.L2': -0.05489204812313462, 'sigma2': 0.0001291430578647211}",False,False,0,,,,,,,,[],True,3,0,-3.058396994251105,,,"{'const': 0.0003723813927655659, 'ma.L1': -0.06428581999979179, 'ma.L2': -0.05489204812313462, 'sigma2': 0.0001291430578647211}",True,True
2020-02-26,True,3,0,-3.0573000656016918,,,"{'const': 0.0003601551216633774, 'ma.L1': -0.06216305202366961, 'ma.L2': -0.054132713319392546, 'sigma2': 0.00012942725753836554}",False,False,0,,,,,,,,[],True,3,0,-3.0573000656016918,,,"{'const': 0.0003601551216633774, 'ma.L1': -0.06216305202366961, 'ma.L2': -0.054132713319392546, 'sigma2': 0.00012942725753836554}",True,True
2020-03-04,True,3,0,-3.054055780540118,,,"{'const': 0.00036019555473603673, 'ma.L1': -0.06416694573055032, 'ma.L2': -0.05201625064877818, 'sigma2': 0.00013026863026461064}",False,False,0,,,,,,,,[],True,3,0,-3.054055780540118,,,"{'const': 0.00036019555473603673, 'ma.L1': -0.06416694573055032, 'ma.L2': -0.05201625064877818, 'sigma2': 0.00013026863026461064}",True,True
2020-03-11,True,3,0,-3.0471272970082226,,,"{'const': 0.0003410902718611468, 'ma.L1': -0.06992821728769232, 'ma.L2': -0.044316769364561595, 'sigma2': 0.00013208765562832658}",False,False,0,,,,,,,,[],True,3,0,-3.0471272970082226,,,"{'const': 0.0003410902718611468, 'ma.L1': -0.06992821728769232, 'ma.L2': -0.044316769364561595, 'sigma2': 0.00013208765562832658}",True,True
2020-03-18,True,3,0,-3.029110517895461,,,"{'const': 0.00032127973561960456, 'ma.L1': -0.08961088367757017, 'ma.L2': -0.028020702921824178, 'sigma2': 0.0001369349213910543}",False,False,0,,,,,,,,[],True,3,0,-3.029110517895461,,,"{'const': 0.00032127973561960456, 'ma.L1': -0.08961088367757017, 'ma.L2': -0.028020702921824178, 'sigma2': 0.0001369349213910543}",True,True
2020-03-25,True,1,0,-3.0240203135319157,,,"{'const': 0.0003238698777374105, 'ma.L1': -0.08874423864056727, 'ma.L2': -0.030542158504074737, 'sigma2': 0.00013821650353071865}",False,False,0,,,,,,,,[],True,1,0,-3.0240203135319157,,,"{'const': 0.0003238698777374105, 'ma.L1': -0.08874423864056727, 'ma.L2': -0.030542158504074737, 'sigma2': 0.00013821650353071865}",True,True
2020-04-01,True,3,0,-3.0203825943808997,,,"{'const': 0.00032543134772788104, 'ma.L1': -0.08969056869340393, 'ma.L2': -0.02507026730151974, 'sigma2': 0.00013934499916454175}",False,False,0,,,,,,,,[],True,3,0,-3.0203825943808997,,,"{'const': 0.00032543134772788104, 'ma.L1': -0.08969056869340393, 'ma.L2': -0.02507026730151974, 'sigma2': 0.00013934499916454175}",True,True
2020-04-08,True,3,0,-3.0176932453976835,,,"{'const': 0.0003403651676103306, 'ma.L1': -0.09122915741065192, 'ma.L2': -0.021137424275265472, 'sigma2': 0.00014009399054294895}",False,False,0,,,,,,,,[],True,3,0,-3.0176932453976835,,,"{'const': 0.0003403651676103306, 'ma.L1': -0.09122915741065192, 'ma.L2': -0.021137424275265472, 'sigma2': 0.00014009399054294895}",True,True
2020-04-16,True,3,0,-3.0172392245544053,,,"{'const': 0.0003430045917284541, 'ma.L1': -0.0915005232688036, 'ma.L2': -0.020509839284009217, 'sigma2': 0.00014022262798284052}",False,False,0,,,,,,,,[],True,3,0,-3.0172392245544053,,,"{'const': 0.0003430045917284541, 'ma.L1': -0.0915005232688036, 'ma.L2': -0.020509839284009217, 'sigma2': 0.00014022262798284052}",True,True
2020-04-23,True,3,0,-3.016410716238892,,,"{'const': 0.0003427063368865517, 'ma.L1': -0.09189463045414767, 'ma.L2': -0.022221182425141005, 'sigma2': 0.0001404553013375731}",False,False,0,,,,,,,,[],True,3,0,-3.016410716238892,,,"{'const': 0.0003427063368865517, 'ma.L1': -0.09189463045414767, 'ma.L2': -0.022221182425141005, 'sigma2': 0.0001404553013375731}",True,True
