origin,forecast_origin,training_data_end,validation_start,validation_end,scaler_fit_end,scaler_mean,scaler_std,context_length,patch_length,patch_stride,prediction_length,window_stride,num_training_windows,num_validation_windows,epochs_trained,best_epoch,early_stopped,best_validation_loss,training_elapsed_seconds,inference_elapsed_seconds,num_parameters,forecast_is_finite,parameters_are_finite,training_warning,training_exception,model_identifier,model_configuration,transformers_version,device
2022-10-21,2022-10-21,2021-10-21,2021-10-22,2022-10-21,2021-10-21,117.79337310791016,83.85388946533203,252,21,7,20,5,1393,47,8,3,True,0.23502354323863983,4.667265099938959,0.0011582999723032117,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2022-10-28,2022-10-28,2021-10-28,2021-10-29,2022-10-28,2021-10-28,118.00687408447266,84.21748352050781,252,21,7,20,5,1394,47,8,3,True,0.23808211088180542,4.684757799957879,0.0011625000042840838,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2022-11-04,2022-11-04,2021-11-04,2021-11-05,2022-11-04,2021-11-04,118.2247085571289,84.59564208984375,252,21,7,20,5,1395,47,8,3,True,0.19812218844890594,4.720014099963009,0.0015486000338569283,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2022-11-11,2022-11-11,2021-11-11,2021-11-12,2022-11-11,2021-11-11,118.44476318359375,84.98040008544922,252,21,7,20,5,1396,47,8,3,True,0.17791417241096497,4.740021999925375,0.0012484999606385827,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2022-11-18,2022-11-18,2021-11-18,2021-11-19,2022-11-18,2021-11-18,118.66575622558594,85.36697387695312,252,21,7,20,5,1397,47,8,3,True,0.18313287198543549,4.714470600010827,0.001178500009700656,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2022-11-28,2022-11-28,2021-11-26,2021-11-29,2022-11-28,2021-11-26,118.88532257080078,85.74652862548828,252,21,7,20,5,1398,47,8,3,True,0.17712369561195374,4.837288000038825,0.0013883999781683087,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2022-12-05,2022-12-05,2021-12-03,2021-12-06,2022-12-05,2021-12-03,119.09793090820312,86.09912109375,252,21,7,20,5,1399,47,8,3,True,0.19933676719665527,4.731266699964181,0.0014411000302061439,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2022-12-12,2022-12-12,2021-12-10,2021-12-13,2022-12-12,2021-12-10,119.31697082519531,86.47364807128906,252,21,7,20,5,1400,47,8,3,True,0.1472122073173523,4.721518000005744,0.0014508001040667295,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2022-12-19,2022-12-19,2021-12-17,2021-12-20,2022-12-19,2021-12-17,119.53501892089844,86.84302520751953,252,21,7,20,5,1401,47,8,3,True,0.1819002628326416,5.1944832999724895,0.0017304999055340886,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2022-12-27,2022-12-27,2021-12-27,2021-12-28,2022-12-27,2021-12-27,119.75450134277344,87.21619415283203,252,21,7,20,5,1402,47,8,3,True,0.15905433893203735,5.1183907999657094,0.0012226999970152974,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-01-04,2023-01-04,2022-01-03,2022-01-04,2023-01-04,2022-01-03,119.9800796508789,87.61021423339844,252,21,7,20,5,1403,47,7,2,True,0.14839988946914673,4.278633099980652,0.0015433999942615628,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-01-11,2023-01-11,2022-01-10,2022-01-11,2023-01-11,2022-01-10,120.20050048828125,87.98344421386719,252,21,7,20,5,1404,47,8,3,True,0.10918937623500824,4.8923998000100255,0.0012256000190973282,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-01-19,2023-01-19,2022-01-18,2022-01-19,2023-01-19,2022-01-18,120.41815948486328,88.34524536132812,252,21,7,20,5,1405,47,7,2,True,0.12010721117258072,4.258502800017595,0.001778499921783805,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-01-26,2023-01-26,2022-01-25,2022-01-26,2023-01-26,2022-01-25,120.62060546875,88.653076171875,252,21,7,20,5,1406,47,7,2,True,0.10385892540216446,4.160624600015581,0.001587499980814755,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-02-02,2023-02-02,2022-02-01,2022-02-02,2023-02-02,2022-02-01,120.82260131835938,88.95850372314453,252,21,7,20,5,1407,47,7,2,True,0.09572498500347137,4.253798400051892,0.0013154000043869019,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-02-09,2023-02-09,2022-02-08,2022-02-09,2023-02-09,2022-02-08,121.02965545654297,89.2796401977539,252,21,7,20,5,1408,47,8,3,True,0.10446380823850632,4.682419199962169,0.0015054000541567802,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-02-16,2023-02-16,2022-02-15,2022-02-16,2023-02-16,2022-02-15,121.23406219482422,89.59085845947266,252,21,7,20,5,1409,47,7,2,True,0.07392178475856781,4.134588900022209,0.0013525000540539622,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-02-24,2023-02-24,2022-02-23,2022-02-24,2023-02-24,2022-02-23,121.43008422851562,89.87382507324219,252,21,7,20,5,1410,47,7,2,True,0.06893555819988251,4.181525400024839,0.0019298000261187553,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-03-03,2023-03-03,2022-03-02,2022-03-03,2023-03-03,2022-03-02,121.62599182128906,90.15538024902344,252,21,7,20,5,1411,47,7,2,True,0.10815957188606262,4.248385399929248,0.0011617999989539385,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-03-10,2023-03-10,2022-03-09,2022-03-10,2023-03-10,2022-03-09,121.81654357910156,90.41948699951172,252,21,7,20,5,1412,47,7,2,True,0.05815925821661949,4.307465600082651,0.0011433999752625823,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-03-17,2023-03-17,2022-03-16,2022-03-17,2023-03-17,2022-03-16,122.0059814453125,90.67941284179688,252,21,7,20,5,1413,47,7,2,True,0.07159844785928726,4.178817500011064,0.0013299999991431832,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-03-24,2023-03-24,2022-03-23,2022-03-24,2023-03-24,2022-03-23,122.20857238769531,90.98008728027344,252,21,7,20,5,1414,47,7,2,True,0.05972697585821152,4.2654511000728235,0.0013858999591320753,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-03-31,2023-03-31,2022-03-30,2022-03-31,2023-03-31,2022-03-30,122.4182357788086,91.30335235595703,252,21,7,20,5,1415,47,7,2,True,0.04799908027052879,4.1491164999315515,0.0011275999713689089,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-04-10,2023-04-10,2022-04-06,2022-04-07,2023-04-10,2022-04-06,122.62500762939453,91.61579132080078,252,21,7,20,5,1416,47,7,2,True,0.04869132116436958,4.273031900054775,0.0014480999670922756,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-04-17,2023-04-17,2022-04-13,2022-04-14,2023-04-17,2022-04-13,122.82623291015625,91.90911865234375,252,21,7,20,5,1417,47,7,2,True,0.05979400873184204,4.148429400054738,0.0015287999995052814,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-04-24,2023-04-24,2022-04-21,2022-04-22,2023-04-24,2022-04-21,123.02535247802734,92.19480895996094,252,21,7,20,5,1418,47,7,2,True,0.051494088023900986,4.228574900072999,0.001183799933642149,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-05-01,2023-05-01,2022-04-28,2022-04-29,2023-05-01,2022-04-28,123.21293640136719,92.44424438476562,252,21,7,20,5,1419,47,7,2,True,0.05328458175063133,4.1848381999880075,0.0012784999562427402,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-05-08,2023-05-08,2022-05-05,2022-05-06,2023-05-08,2022-05-05,123.39643859863281,92.68099212646484,252,21,7,20,5,1420,47,7,2,True,0.050289854407310486,4.288029299932532,0.001246499945409596,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-05-15,2023-05-15,2022-05-12,2022-05-13,2023-05-15,2022-05-12,123.56790924072266,92.88334655761719,252,21,7,20,5,1421,47,7,2,True,0.05638924613595009,4.1775547999423,0.0013708999613299966,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-05-22,2023-05-22,2022-05-19,2022-05-20,2023-05-22,2022-05-19,123.73885345458984,93.0838851928711,252,21,7,20,5,1422,47,7,2,True,0.07846258580684662,4.205859199981205,0.0016260999254882336,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-05-30,2023-05-30,2022-05-26,2022-05-27,2023-05-30,2022-05-26,123.90850067138672,93.28048706054688,252,21,7,20,5,1423,47,7,2,True,0.054936498403549194,4.250798000022769,0.0012168999528512359,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-06-06,2023-06-06,2022-06-03,2022-06-06,2023-06-06,2022-06-03,124.0884780883789,93.5051498413086,252,21,7,20,5,1424,47,7,2,True,0.06702395528554916,4.253651899984106,0.0014961999841034412,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-06-13,2023-06-13,2022-06-10,2022-06-13,2023-06-13,2022-06-10,124.26364135742188,93.71612548828125,252,21,7,20,5,1425,47,7,2,True,0.08184463530778885,4.229447299963795,0.0011650000233203173,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-06-21,2023-06-21,2022-06-17,2022-06-21,2023-06-21,2022-06-17,124.41716766357422,93.87043762207031,252,21,7,20,5,1426,47,7,2,True,0.06060817465186119,4.216584200039506,0.001142099965363741,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-06-28,2023-06-28,2022-06-27,2022-06-28,2023-06-28,2022-06-27,124.57715606689453,94.04054260253906,252,21,7,20,5,1427,47,8,3,True,0.09359347820281982,4.829543400090188,0.001515299896709621,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-07-06,2023-07-06,2022-07-05,2022-07-06,2023-07-06,2022-07-05,124.7363052368164,94.20816040039062,252,21,7,20,5,1428,47,7,2,True,0.0845588743686676,4.284876200021245,0.0011189000215381384,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-07-13,2023-07-13,2022-07-12,2022-07-13,2023-07-13,2022-07-12,124.89838409423828,94.3829345703125,252,21,7,20,5,1429,47,7,2,True,0.10023418813943863,4.739102399908006,0.001568300067447126,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-07-20,2023-07-20,2022-07-19,2022-07-20,2023-07-20,2022-07-19,125.0589828491211,94.55372619628906,252,21,7,20,5,1430,47,8,3,True,0.11169011890888214,5.12125800002832,0.0012238998897373676,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-07-27,2023-07-27,2022-07-26,2022-07-27,2023-07-27,2022-07-26,125.2269058227539,94.7430191040039,252,21,7,20,5,1431,47,7,2,True,0.09245745092630386,4.397263000020757,0.0011616999981924891,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-08-03,2023-08-03,2022-08-02,2022-08-03,2023-08-03,2022-08-02,125.4026107788086,94.95294189453125,252,21,7,20,5,1432,47,7,2,True,0.12944947183132172,4.386821800027974,0.0013368999352678657,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-08-10,2023-08-10,2022-08-09,2022-08-10,2023-08-10,2022-08-09,125.58171081542969,95.17179870605469,252,21,7,20,5,1433,47,7,2,True,0.15256750583648682,4.387326700030826,0.0012617000611498952,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2023-08-17,2023-08-17,2022-08-16,2022-08-17,2023-08-17,2022-08-16,125.76811981201172,95.41105651855469,252,21,7,20,5,1434,47,7,2,True,0.12415755540132523,4.311431600013748,0.0014901000540703535,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
