origin,forecast_origin,training_data_end,validation_start,validation_end,scaler_fit_end,scaler_mean,scaler_std,context_length,patch_length,patch_stride,prediction_length,window_stride,num_training_windows,num_validation_windows,epochs_trained,best_epoch,early_stopped,best_validation_loss,training_elapsed_seconds,inference_elapsed_seconds,num_parameters,forecast_is_finite,parameters_are_finite,training_warning,training_exception,model_identifier,model_configuration,transformers_version,device
2026-03-31 23:00:00+00:00,2026-03-31 23:00:00+00:00,2026-02-03 23:00:00+00:00,2026-02-04 00:00:00+00:00,2026-03-31 23:00:00+00:00,2026-02-03 23:00:00+00:00,25104.35546875,4707.22900390625,336,24,12,168,168,368,8,22,17,True,0.30358177423477173,3.6280884000007063,0.0010495999595150352,24296,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":32,""context_length"":336,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":24,""patch_stride"":12,""patience"":5,""prediction_length"":168,""seed"":2026,""validation_points"":1344,""weight_decay"":0.0001,""window_stride"":168}",5.15.0,cpu
2026-04-07 23:00:00+00:00,2026-04-07 23:00:00+00:00,2026-02-10 23:00:00+00:00,2026-02-11 00:00:00+00:00,2026-04-07 23:00:00+00:00,2026-02-10 23:00:00+00:00,25100.2734375,4703.31201171875,336,24,12,168,168,369,8,30,27,False,0.2853376865386963,4.946969100041315,0.0010082999942824244,24296,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":32,""context_length"":336,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":24,""patch_stride"":12,""patience"":5,""prediction_length"":168,""seed"":2026,""validation_points"":1344,""weight_decay"":0.0001,""window_stride"":168}",5.15.0,cpu
2026-04-14 23:00:00+00:00,2026-04-14 23:00:00+00:00,2026-02-17 23:00:00+00:00,2026-02-18 00:00:00+00:00,2026-04-14 23:00:00+00:00,2026-02-17 23:00:00+00:00,25096.84765625,4699.4580078125,336,24,12,168,168,370,8,30,27,False,0.3026111125946045,4.967796699958853,0.0010166000574827194,24296,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":32,""context_length"":336,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":24,""patch_stride"":12,""patience"":5,""prediction_length"":168,""seed"":2026,""validation_points"":1344,""weight_decay"":0.0001,""window_stride"":168}",5.15.0,cpu
2026-04-21 23:00:00+00:00,2026-04-21 23:00:00+00:00,2026-02-24 23:00:00+00:00,2026-02-25 00:00:00+00:00,2026-04-21 23:00:00+00:00,2026-02-24 23:00:00+00:00,25095.8125,4694.91259765625,336,24,12,168,168,371,8,11,6,True,0.3275463879108429,1.790221399976872,0.0010803999612107873,24296,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":32,""context_length"":336,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":24,""patch_stride"":12,""patience"":5,""prediction_length"":168,""seed"":2026,""validation_points"":1344,""weight_decay"":0.0001,""window_stride"":168}",5.15.0,cpu
2026-04-28 23:00:00+00:00,2026-04-28 23:00:00+00:00,2026-03-03 23:00:00+00:00,2026-03-04 00:00:00+00:00,2026-04-28 23:00:00+00:00,2026-03-03 23:00:00+00:00,25092.748046875,4690.68017578125,336,24,12,168,168,372,8,30,29,False,0.2720020115375519,4.921263099997304,0.0010840999893844128,24296,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":32,""context_length"":336,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":24,""patch_stride"":12,""patience"":5,""prediction_length"":168,""seed"":2026,""validation_points"":1344,""weight_decay"":0.0001,""window_stride"":168}",5.15.0,cpu
2026-05-05 23:00:00+00:00,2026-05-05 23:00:00+00:00,2026-03-10 23:00:00+00:00,2026-03-11 00:00:00+00:00,2026-05-05 23:00:00+00:00,2026-03-10 23:00:00+00:00,25087.40625,4686.5966796875,336,24,12,168,168,373,8,12,7,True,0.32345718145370483,2.0120323000010103,0.0014256000285968184,24296,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":32,""context_length"":336,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":24,""patch_stride"":12,""patience"":5,""prediction_length"":168,""seed"":2026,""validation_points"":1344,""weight_decay"":0.0001,""window_stride"":168}",5.15.0,cpu
2026-05-12 23:00:00+00:00,2026-05-12 23:00:00+00:00,2026-03-17 23:00:00+00:00,2026-03-18 00:00:00+00:00,2026-05-12 23:00:00+00:00,2026-03-17 23:00:00+00:00,25085.568359375,4682.884765625,336,24,12,168,168,374,8,16,11,True,0.3349429666996002,2.5633602999150753,0.0010255000088363886,24296,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":32,""context_length"":336,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":24,""patch_stride"":12,""patience"":5,""prediction_length"":168,""seed"":2026,""validation_points"":1344,""weight_decay"":0.0001,""window_stride"":168}",5.15.0,cpu
2026-05-19 23:00:00+00:00,2026-05-19 23:00:00+00:00,2026-03-24 23:00:00+00:00,2026-03-25 00:00:00+00:00,2026-05-19 23:00:00+00:00,2026-03-24 23:00:00+00:00,25091.095703125,4682.7666015625,336,24,12,168,168,375,8,7,2,True,0.2353035807609558,1.124909200007096,0.0009975000284612179,24296,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":32,""context_length"":336,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":24,""patch_stride"":12,""patience"":5,""prediction_length"":168,""seed"":2026,""validation_points"":1344,""weight_decay"":0.0001,""window_stride"":168}",5.15.0,cpu
2026-05-26 23:00:00+00:00,2026-05-26 23:00:00+00:00,2026-03-31 23:00:00+00:00,2026-04-01 00:00:00+00:00,2026-05-26 23:00:00+00:00,2026-03-31 23:00:00+00:00,25091.1875,4678.89990234375,336,24,12,168,168,376,8,30,29,False,0.2061338722705841,4.880653999978676,0.001039199996739626,24296,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":32,""context_length"":336,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":24,""patch_stride"":12,""patience"":5,""prediction_length"":168,""seed"":2026,""validation_points"":1344,""weight_decay"":0.0001,""window_stride"":168}",5.15.0,cpu
2026-06-02 23:00:00+00:00,2026-06-02 23:00:00+00:00,2026-04-07 23:00:00+00:00,2026-04-08 00:00:00+00:00,2026-06-02 23:00:00+00:00,2026-04-07 23:00:00+00:00,25087.947265625,4674.50439453125,336,24,12,168,168,377,8,11,6,True,0.2114832103252411,1.7573991999961436,0.001742499996908009,24296,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":32,""context_length"":336,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":24,""patch_stride"":12,""patience"":5,""prediction_length"":168,""seed"":2026,""validation_points"":1344,""weight_decay"":0.0001,""window_stride"":168}",5.15.0,cpu
2026-06-09 23:00:00+00:00,2026-06-09 23:00:00+00:00,2026-04-14 23:00:00+00:00,2026-04-15 00:00:00+00:00,2026-06-09 23:00:00+00:00,2026-04-14 23:00:00+00:00,25085.56640625,4670.22021484375,336,24,12,168,168,378,8,17,12,True,0.23075342178344727,2.828656499972567,0.0010707000037655234,24296,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":32,""context_length"":336,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":24,""patch_stride"":12,""patience"":5,""prediction_length"":168,""seed"":2026,""validation_points"":1344,""weight_decay"":0.0001,""window_stride"":168}",5.15.0,cpu
2026-06-16 23:00:00+00:00,2026-06-16 23:00:00+00:00,2026-04-21 23:00:00+00:00,2026-04-22 00:00:00+00:00,2026-06-16 23:00:00+00:00,2026-04-21 23:00:00+00:00,25080.771484375,4666.22412109375,336,24,12,168,168,379,8,7,2,True,0.37012359499931335,1.1531282999785617,0.0010519999777898192,24296,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":32,""context_length"":336,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":24,""patch_stride"":12,""patience"":5,""prediction_length"":168,""seed"":2026,""validation_points"":1344,""weight_decay"":0.0001,""window_stride"":168}",5.15.0,cpu
2026-06-23 23:00:00+00:00,2026-06-23 23:00:00+00:00,2026-04-28 23:00:00+00:00,2026-04-29 00:00:00+00:00,2026-06-23 23:00:00+00:00,2026-04-28 23:00:00+00:00,25074.671875,4662.501953125,336,24,12,168,168,380,8,7,2,True,0.3550984561443329,1.1609810999361798,0.0012594000436365604,24296,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":32,""context_length"":336,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":24,""patch_stride"":12,""patience"":5,""prediction_length"":168,""seed"":2026,""validation_points"":1344,""weight_decay"":0.0001,""window_stride"":168}",5.15.0,cpu
2026-06-30 23:00:00+00:00,2026-06-30 23:00:00+00:00,2026-05-05 23:00:00+00:00,2026-05-06 00:00:00+00:00,2026-06-30 23:00:00+00:00,2026-05-05 23:00:00+00:00,25071.09765625,4658.33544921875,336,24,12,168,168,381,8,7,2,True,0.35650601983070374,1.1438664000015706,0.0010364999761804938,24296,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":32,""context_length"":336,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":24,""patch_stride"":12,""patience"":5,""prediction_length"":168,""seed"":2026,""validation_points"":1344,""weight_decay"":0.0001,""window_stride"":168}",5.15.0,cpu
2026-07-07 23:00:00+00:00,2026-07-07 23:00:00+00:00,2026-05-12 23:00:00+00:00,2026-05-13 00:00:00+00:00,2026-07-07 23:00:00+00:00,2026-05-12 23:00:00+00:00,25070.84375,4654.52001953125,336,24,12,168,168,382,8,8,3,True,0.4250504672527313,1.3131186000537127,0.0010190000757575035,24296,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":32,""context_length"":336,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":24,""patch_stride"":12,""patience"":5,""prediction_length"":168,""seed"":2026,""validation_points"":1344,""weight_decay"":0.0001,""window_stride"":168}",5.15.0,cpu
2026-07-14 23:00:00+00:00,2026-07-14 23:00:00+00:00,2026-05-19 23:00:00+00:00,2026-05-20 00:00:00+00:00,2026-07-14 23:00:00+00:00,2026-05-19 23:00:00+00:00,25069.53125,4650.38427734375,336,24,12,168,168,383,8,7,2,True,0.41145560145378113,1.1444083999376744,0.0010113000171259046,24296,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":32,""context_length"":336,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":24,""patch_stride"":12,""patience"":5,""prediction_length"":168,""seed"":2026,""validation_points"":1344,""weight_decay"":0.0001,""window_stride"":168}",5.15.0,cpu
2026-07-21 23:00:00+00:00,2026-07-21 23:00:00+00:00,2026-05-26 23:00:00+00:00,2026-05-27 00:00:00+00:00,2026-07-21 23:00:00+00:00,2026-05-26 23:00:00+00:00,25070.408203125,4647.05908203125,336,24,12,168,168,384,8,9,4,True,0.5813418626785278,1.4978709000861272,0.001155099947936833,24296,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":32,""context_length"":336,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":24,""patch_stride"":12,""patience"":5,""prediction_length"":168,""seed"":2026,""validation_points"":1344,""weight_decay"":0.0001,""window_stride"":168}",5.15.0,cpu
2026-07-28 23:00:00+00:00,2026-07-28 23:00:00+00:00,2026-06-02 23:00:00+00:00,2026-06-03 00:00:00+00:00,2026-07-28 23:00:00+00:00,2026-06-02 23:00:00+00:00,25069.466796875,4643.04296875,336,24,12,168,168,385,8,8,3,True,0.5649509429931641,1.3672464000992477,0.0011180000146850944,24296,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":32,""context_length"":336,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":24,""patch_stride"":12,""patience"":5,""prediction_length"":168,""seed"":2026,""validation_points"":1344,""weight_decay"":0.0001,""window_stride"":168}",5.15.0,cpu
2026-08-04 23:00:00+00:00,2026-08-04 23:00:00+00:00,2026-06-09 23:00:00+00:00,2026-06-10 00:00:00+00:00,2026-08-04 23:00:00+00:00,2026-06-09 23:00:00+00:00,25073.83203125,4640.58544921875,336,24,12,168,168,386,8,16,11,True,0.6338602900505066,2.671809900086373,0.0010498000774532557,24296,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":32,""context_length"":336,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":24,""patch_stride"":12,""patience"":5,""prediction_length"":168,""seed"":2026,""validation_points"":1344,""weight_decay"":0.0001,""window_stride"":168}",5.15.0,cpu
